User 947,1.15,1.48,0.77,0.22,1.04,1.52,3.17,2.74,1.57,3.38
User 768,1.02,0.96,0.99,0.55,0.82,3.04,3.18,2.87,1.98,2.5
User 279,1.12,1.56,0.14,0.48,0.4,0.82,3.18,2.63,0.9,2.78
User 503,0.9,1.08,2.48,0.41,0.82,1.78,3.18,2.83,1.41,3.46
User 120,1.06,1.6,1.1,0.43,0.86,1.84,3.18,2.7,0.96,3.18
User 417,0.77,1.8,0.61,0.31,0.56,1.7,3.18,3.15,1.57,2.98
User 804,1.31,0.04,0.98,0.55,0.54,0.94,3.18,2.83,1.34,2.66
User 670,0.51,1.48,0.21,0.41,1.2,1.66,3.17,2.83,1.63,3.3
User 496,0.77,1.36,0.18,0.39,1.3,2.1,3.16,2.95,1.02,3.5
User 447,0.7,2.88,1.09,0.48,0.88,2.24,3.18,2.78,1.15,2.46
User 488,0.7,1,0.18,0.57,2.58,2.34,3.17,3.06,1.98,2.96
User 112,0.9,1.08,1.65,0.34,0.7,1.44,3.18,2.85,1.15,2.86
User 462,0.99,1.24,0.15,0.24,1.38,1.98,3.17,2.61,1.02,3.06
User 170,0.7,1.28,1.49,0.46,0.58,1.46,3.18,2.97,1.73,2.86
User 187,0.58,1.12,0.27,0.47,1.42,2.14,3.18,2.78,1.44,2.72
User 446,1.25,0.96,0.43,0.19,0.58,1.06,3.17,2.7,1.18,3.06
User 47,0.38,1.08,0.77,0.34,1.06,1.46,3.18,3.15,2.18,3.22
User 584,0.67,1.6,0.19,0.45,1.02,1.42,3.18,2.86,1.73,2.88
User 274,0.77,1.6,2.86,0.56,1.34,2.46,3.2,2.97,1.34,2.56
User 829,0.48,1.12,2.35,0.58,0.78,1.98,3.19,2.63,1.25,2.4
User 685,0.86,1.84,1.78,0.61,1.18,2.36,3.19,2.82,2.14,2.5
User 145,0.9,1.4,0.19,0.59,1.04,1.88,3.17,3.06,2.21,3.02
User 401,0.9,1.04,0.27,0.48,0.9,1.74,3.18,3.05,1.6,2.86
User 583,0.9,1.2,0.85,0.62,1.18,2.14,3.18,2.78,1.54,2.74
User 507,0.86,1.04,1.31,0.48,0.56,1.78,3.18,3.05,2.05,2.62
User 694,0.77,1.88,0.21,0.49,0.48,1.74,3.18,2.83,1.44,2.94
User 821,0.58,1.52,1.3,0.56,1.18,2.34,3.18,2.94,1.73,2.62
User 37,0.7,1.28,1.15,0.32,0.4,1.1,3.18,2.78,1.76,2.9
User 263,1.58,0.88,0.29,0.53,0.82,1.86,3.18,3.02,1.73,2.78
User 75,1.31,1.36,1.47,0.56,0.78,2,3.19,2.86,1.63,2.42
User 931,1.12,1.6,1.01,0.45,0.94,2.16,3.18,2.8,1.09,3.18
User 327,0.54,1.6,2.33,0.54,1.26,2.08,3.2,2.97,2.5,2.42
User 698,1.34,0.8,0.22,0.69,0.4,2.24,3.18,2.72,1.28,2.5
User 7,0.9,1.36,0.26,0.32,0.86,1.58,3.17,2.66,1.22,3.22
User 668,1.25,1.04,1.58,0.67,0.88,2.42,3.18,2.7,1.34,2.9
User 74,0.9,1.08,2.48,0.41,0.82,1.78,3.18,2.83,1.41,3.46
User 377,1.41,0.96,1.94,0.64,1.82,2.8,3.19,2.71,1.6,2.54
User 101,0.9,0.96,0.38,0.5,0.78,2.1,3.18,2.9,1.79,2.82
User 969,0.51,1.2,0.22,0.73,0.9,2.22,3.18,2.77,1.34,3.05
User 508,0.7,1,1.78,0.64,2.98,2.36,3.18,2.74,1.15,2.5
User 549,0.96,1.92,1.18,0.61,0.9,1.98,3.18,2.82,1.7,2.62
User 82,0.74,1.32,0.93,0.46,0.66,1.82,3.18,2.83,1.86,2.54
User 230,0.61,1.04,1.98,0.55,1.34,1.96,3.19,2.94,1.15,2.38
User 34,1.06,1.12,0.21,0.58,0.98,2.5,3.18,2.9,1.92,2.74
User 407,0.64,1.08,1.74,0.43,0.78,1.74,3.18,2.77,1.41,2.8
User 705,1.54,1.28,0.22,0.24,0.58,1.62,3.17,2.8,1.7,3.38
User 803,1.17,0.32,2.16,0.47,0.98,1.9,3.19,3.07,1.25,2.64
User 223,1.15,2.32,2.4,0.5,1.12,1.54,3.19,2.8,1.63,2.4
User 517,1.31,0,0.26,0.72,0.96,1.16,3.18,2.9,2.14,2.88
User 548,0.96,1.48,0.21,0.58,0.42,1.28,3.18,2.95,1.98,2.66
